X,1.8455779995006014e+03,Y,6.2757561063281510e+03,Z,1.5230884386011185e+03,Rx,-1.8978372532414067e+00,Ry,-9.9389589875542111e-02,Rz,-1.6379019881145163e+02,Time(sec),7.333000
X,1.8456660696607837e+03,Y,6.2755588374861363e+03,Z,1.5230219759412021e+03,Rx,-1.9326845431671542e+00,Ry,-1.0450326990321790e-01,Rz,-1.6375761499374886e+02,Time(sec),7.367000
X,1.8458902254648895e+03,Y,6.2753003367824822e+03,Z,1.5229344793876455e+03,Rx,-1.9807166489770860e+00,Ry,-1.1900749298017255e-01,Rz,-1.6372651007289906e+02,Time(sec),7.400000
X,1.8459827576104265e+03,Y,6.2752915156350000e+03,Z,1.5229295046738148e+03,Rx,-1.9808050394953061e+00,Ry,-1.1952570637355328e-01,Rz,-1.6369157162506804e+02,Time(sec),7.433000
X,1.8459425190520321e+03,Y,6.2755028885955699e+03,Z,1.5229947581425831e+03,Rx,-1.9451816669433839e+00,Ry,-1.1261190745195580e-01,Rz,-1.6365574790570531e+02,Time(sec),7.467000
X,1.8458266498380701e+03,Y,6.2757134430600117e+03,Z,1.5230582000081815e+03,Rx,-1.9107197943555581e+00,Ry,-1.0500756563779842e-01,Rz,-1.6364380804399298e+02,Time(sec),7.500000
X,1.8457608183864115e+03,Y,6.2757394861938274e+03,Z,1.5230637425779439e+03,Rx,-1.9080371654559067e+00,Ry,-1.0282147961812357e-01,Rz,-1.6363091547303659e+02,Time(sec),7.533000
X,1.8458166478766277e+03,Y,6.2756299541238532e+03,Z,1.5230206202342181e+03,Rx,-1.9298881754389097e+00,Ry,-1.0716212093010422e-01,Rz,-1.6359776815851095e+02,Time(sec),7.567000
X,1.8458933603118687e+03,Y,6.2755340792676761e+03,Z,1.5229878134340324e+03,Rx,-1.9463716056370193e+00,Ry,-1.1052654934603316e-01,Rz,-1.6355208620553634e+02,Time(sec),7.600000
X,1.8459513412541876e+03,Y,6.2755396622908893e+03,Z,1.5229909824965262e+03,Rx,-1.9445492973501484e+00,Ry,-1.1384674894741761e-01,Rz,-1.6353298612715128e+02,Time(sec),7.633000
X,1.8459795194989115e+03,Y,6.2755926949401764e+03,Z,1.5230057250978430e+03,Rx,-1.9370658811494392e+00,Ry,-1.1278835575597267e-01,Rz,-1.6352552086441145e+02,Time(sec),7.667000
X,1.8460767823033343e+03,Y,6.2755819493237277e+03,Z,1.5229945730215034e+03,Rx,-1.9454912313879924e+00,Ry,-1.1527521357999614e-01,Rz,-1.6349635854249959e+02,Time(sec),7.700000
X,1.8461781891448882e+03,Y,6.2754901194685081e+03,Z,1.5229541436247132e+03,Rx,-1.9659145950302161e+00,Ry,-1.1944665053422114e-01,Rz,-1.6347380750608613e+02,Time(sec),7.733000
X,1.8461914082093995e+03,Y,6.2754973221149403e+03,Z,1.5229466741420042e+03,Rx,-1.9684024935318527e+00,Ry,-1.1894307807415276e-01,Rz,-1.6344589946204400e+02,Time(sec),7.767000
X,1.8461764281757428e+03,Y,6.2756552929905374e+03,Z,1.5229806069803449e+03,Rx,-1.9515739052660119e+00,Ry,-1.1445395753423591e-01,Rz,-1.6337565887559202e+02,Time(sec),7.800000
X,1.8462512423723952e+03,Y,6.2757285408734706e+03,Z,1.5229883862043396e+03,Rx,-1.9486915135621306e+00,Ry,-1.1461925679903846e-01,Rz,-1.6328988138881724e+02,Time(sec),7.833000
X,1.8464777591923985e+03,Y,6.2757054704250013e+03,Z,1.5229700726679548e+03,Rx,-1.9581669570386098e+00,Ry,-1.1913472078530803e-01,Rz,-1.6315874838799593e+02,Time(sec),7.867000
X,1.8466923319597295e+03,Y,6.2756642043282163e+03,Z,1.5229652279734698e+03,Rx,-1.9626690341920052e+00,Ry,-1.2370716719361251e-01,Rz,-1.6308378391501753e+02,Time(sec),7.900000
X,1.8467977363818588e+03,Y,6.2756193167503816e+03,Z,1.5229375255653717e+03,Rx,-1.9750947640975767e+00,Ry,-1.2813849914578501e-01,Rz,-1.6307507182667874e+02,Time(sec),7.933000
X,1.8468186671896410e+03,Y,6.2758225158278046e+03,Z,1.5229791057195671e+03,Rx,-1.9534370309180167e+00,Ry,-1.2599681732319432e-01,Rz,-1.6301469353647656e+02,Time(sec),7.967000
